name,id,id_pelicula,revenue
Warner Bros.,6194.0,26044,14681192.0
No Frills Film Production,3851.0,59797,9797098.0
TriStar Pictures,559.0,14911,3184348.0
Vision PDG,4109.0,14911,3184348.0
Touchstone Pictures,9195.0,15592,57041866.0
Silver Screen Partners IV,10282.0,15592,57041866.0
All Girl Productions,10535.0,15592,57041866.0
Brightstar Films,4923.0,15267,0.0
Silver Screen Partners III,554.0,12710,0.0
Touchstone Pictures,9195.0,12710,0.0
Paramount Pictures,4.0,30502,15122000.0
Universal Pictures,33.0,19382,51684798.0
Rastar Pictures,2070.0,19382,51684798.0
Warner Bros.,6194.0,24679,0.0
"Malpaso Company, The",69934.0,24679,0.0
TriStar Pictures,559.0,9599,8247943.0
Palisades California Inc.,42226.0,9599,8247943.0
Hemdale Film Corporation,469.0,94440,784990.0
United Artists,60.0,17170,0.0
Mirage Enterprises,932.0,17170,0.0
CST Telecommunications,32793.0,17170,0.0
Star Partners,67823.0,17170,0.0
The Guber-Peters Company,4357.0,18509,0.0
Warner Bros.,6194.0,18509,0.0
Canal+,5358.0,110428,115860.0
Arte France Cinéma,6916.0,110428,115860.0
3B Productions,7184.0,110428,115860.0
C.R.R.A.V. Nord Pas de Calais,11433.0,110428,115860.0
Region PACA,78987.0,110428,115860.0
Universal Pictures,33.0,34604,12277096.0
Jascat,25905.0,34604,12277096.0
Warner Bros.,6194.0,14441,8674093.0
Imagine Films Entertainment,11262.0,14441,8674093.0
Touchstone Pictures,9195.0,7520,171504781.0
Orion Pictures,41.0,10126,46616067.0
Paramount Pictures,4.0,9602,288752301.0
Eddie Murphy Productions,30.0,9602,288752301.0
Orion Pictures,41.0,23752,0.0
New Line Cinema,12.0,3980,13167232.0
Smart Egg Pictures,1531.0,3980,13167232.0
Sho Films,1532.0,3980,13167232.0
New Line Cinema,12.0,10127,3813293.0
Sho Films,1532.0,10127,3813293.0
New Line Cinema,12.0,12702,0.0
OH Films,66755.0,12702,0.0
Warner Bros.,6194.0,27397,16262415.0
Bigelow Productions,8911.0,9748,12706478.0
Touchstone Pictures,9195.0,9748,12706478.0
New World Pictures,1950.0,40095,0.0
Helpern / Meltzer,8043.0,40095,0.0
Malpaso Productions,171.0,10651,0.0
Warner Bros.,6194.0,10651,0.0
Orion Pictures,41.0,10141,42039085.0
Film Four International,9210.0,27362,0.0
Stimuleringsfonds Nederlandse Culturele Omroepproducties,30966.0,27362,0.0
Elsevier-Vendex Film Beheer,30967.0,27362,0.0
Allarts Production,30968.0,27362,0.0
New World Pictures,1950.0,5680,5596267.0
NBC Productions,5253.0,5680,5596267.0
Touchstone Pictures,9195.0,26386,28202109.0
Warner Bros.,6194.0,34053,0.0
New Visions Pictures,15117.0,34053,0.0
Warner Bros.,6194.0,25884,3527636.0
TriStar Pictures,559.0,26355,17514553.0
The Mount Company,1312.0,10675,17637950.0
Warner Bros.,6194.0,10675,17637950.0
Columbia Pictures,5.0,38982,0.0
Weintraub Entertainment Group,6313.0,38982,0.0
Universal Pictures,33.0,10130,0.0
The Guber-Peters Company,4357.0,10130,0.0
Warner Bros.,6194.0,10130,0.0
Universal Pictures,33.0,2617,43455230.0
Hughes Entertainment,477.0,2617,43455230.0
Silver Screen Partners III,554.0,38615,0.0
Touchstone Pictures,9195.0,38615,0.0
Palace Pictures,927.0,21362,7399763.0
Vision PDG,4109.0,21362,7399763.0
Warner Bros.,6194.0,30690,6436211.0
Orion Pictures,41.0,75889,0.0
Allied Entertainments Group PLC,78049.0,38500,0.0
Orion Pictures,41.0,20443,0.0
New Sky Communications Inc.,54531.0,49365,0.0
White Lair,14221.0,11347,1189315.0
Lucasfilm,1.0,12144,84460846.0
Universal Pictures,33.0,12144,84460846.0
Amblin Entertainment,56.0,12144,84460846.0
Sullivan Bluth Studios,6422.0,12144,84460846.0
U-Drive Productions,20448.0,12144,84460846.0
Universal City Studios,69627.0,12144,84460846.0
Twentieth Century Fox Film Corporation,306.0,13704,22433275.0
Davis Entertainment,1302.0,13704,22433275.0
Columbia Pictures Corporation,441.0,12505,0.0
Metro-Goldwyn-Mayer (MGM),8411.0,41963,0.0
Universal Pictures,33.0,13482,0.0
Universal Pictures,33.0,34014,0.0
Warner Bros.,6194.0,29739,0.0
Weintraub Entertainment Group,6313.0,12120,13854000.0
The Catalina Production Group,6314.0,12120,13854000.0
Twentieth Century Fox Film Corporation,306.0,38617,7242035.0
American Entertainment Partners L.P.,5264.0,38617,7242035.0
Pro-ject Filmproduktion,1448.0,3543,3587303.0
TriStar Pictures,559.0,9604,34994648.0
Oak Pictures,5280.0,9604,34994648.0
Carolco Entertainment,10320.0,9604,34994648.0
Lone Wolf,80485.0,9604,34994648.0
Greenfox,68860.0,24929,9205924.0
Hemdale Film Corporation,469.0,10925,14237000.0
Fox Films Ltd.,4763.0,10925,14237000.0
Cinema 84,4764.0,10925,14237000.0
Walt Disney Pictures,2.0,13965,0.0
Burrowes Film Group,2847.0,13965,0.0
Hoyts Film Partnership,2848.0,13965,0.0
Twentieth Century Fox Film Corporation,306.0,24266,20659423.0
Cambridge Productions,4293.0,24266,20659423.0
Columbia Pictures Corporation,441.0,58434,187349.0
Warner Bros.,6194.0,18197,2835116.0
Vestron Pictures,12360.0,70842,331000.0
Jolly Russell Productions,14310.0,70842,331000.0
Vestron UK,14311.0,70842,331000.0
Golan-Globus Productions,13549.0,38909,8892589.0
Twentieth Century Fox Film Corporation,306.0,17126,8.0
National Broadcasting Company (NBC),7929.0,17126,8.0
Universal Pictures,33.0,11503,19595031.0
Silver Screen Partners III,554.0,9717,29300000.0
Century Park Pictures,8775.0,9717,29300000.0
Touchstone Pictures,9195.0,9717,29300000.0
David Foster Productions,496.0,11966,21630088.0
TriStar Pictures,559.0,11966,21630088.0
PSO International,427.0,2605,40697761.0
David Foster Productions,496.0,2605,40697761.0
TriStar Pictures,559.0,2605,40697761.0
MGS Film,8677.0,8740,0.0
Atlantic Entertainment Group,3267.0,25497,1791328.0
Cecchi Gori Group Tiger Cinematografica,371.0,38560,4594452.0
ML Delphi Premier Productions,44425.0,38560,4594452.0
Hudson Hawk Films Ltd.,44426.0,38560,4594452.0
TriStar Pictures,559.0,50203,3790493.0
TriStar Pictures,559.0,26798,0.0
New World Pictures,1950.0,91445,0.0
Universal Pictures,33.0,8337,13008928.0
Alive Films,17823.0,8337,13008928.0
Larry Franco Productions,17824.0,8337,13008928.0
Columbia Pictures Corporation,441.0,47493,0.0
France 3 Cinéma,591.0,47493,0.0
J.P. Productions,58240.0,47493,0.0
Sofica Valor,58241.0,47493,0.0
New Line Cinema,12.0,8463,4865997.0
HandMade Films,20076.0,41974,0.0
Lucasfilm,1.0,28176,0.0
Paramount Pictures,4.0,28176,0.0
Universal Pictures,33.0,9493,216614388.0
Columbia Pictures Corporation,441.0,26603,0.0
Universal Pictures,33.0,33172,0.0
Carolco Pictures,14723.0,33172,0.0
Vestron Pictures,12360.0,29095,808114.0
Contemporary Films,90143.0,29095,808114.0
Palla,90145.0,29095,808114.0
HB Filmrullen,90146.0,29095,808114.0
Orion Pictures,41.0,12582,0.0
Warner Bros.,6194.0,10001,0.0
Universal Pictures,33.0,11352,74134790.0
Amblin Entertainment,56.0,11352,74134790.0
United Artists,60.0,11352,74134790.0
Cannon Group,1444.0,12500,10499694.0
Golan-Globus,1445.0,12500,10499694.0
Cannon Group,1444.0,25678,0.0
Golan-Globus,1445.0,25678,0.0
Cannon Group,1444.0,25682,0.0
Breton Film Productions,1799.0,25682,0.0
The Movie Group,44962.0,32049,6500000.0
Picture Securities,91380.0,32049,6500000.0
Columbia Pictures,5.0,45225,117463.0
Orion Pictures,41.0,1648,40485039.0
Paramount Pictures,4.0,4105,45892212.0
Pegasus Film Partners,1561.0,4105,45892212.0
Jaffe-Lansing,14361.0,4105,45892212.0
Touchstone Pictures,9195.0,22711,19131000.0
TriStar Pictures,559.0,19124,2692037.0
Interscope Communications,10201.0,19124,2692037.0
Act III Communications,1153.0,69828,0.0
"Samuel Goldwyn Company, The",28205.0,69828,0.0
Management Company Entertainment Group (MCEG),8821.0,53150,0.0
Vestron Pictures,12360.0,53150,0.0
Columbia Pictures Corporation,441.0,10142,18671317.0
TriStar Pictures,559.0,3064,0.0
Lorimar Film Entertainment,1176.0,86093,0.0
Cannon Group,1444.0,10134,10166459.0
Golan-Globus,1445.0,10134,10166459.0
Universal Pictures,33.0,21291,19738015.0
Amblin Entertainment,56.0,21291,19738015.0
Lorimar Film Entertainment,1176.0,4925,8125592.0
Warner Bros.,6194.0,4925,8125592.0
Touchstone Pictures,9195.0,30352,0.0
Lightning Pictures,4233.0,15142,0.0
Vestron Pictures,12360.0,15142,0.0
Universal Pictures,33.0,14550,28890240.0
Metro-Goldwyn-Mayer (MGM),8411.0,32075,0.0
De Laurentiis Entertainment Group (DEG),484.0,2210,3916303.0
Kestrel Films,27023.0,2210,3916303.0
Earth Girls,78875.0,2210,3916303.0
Aurora Productions,1087.0,21721,4786789.0
Embassy Pictures,44730.0,21721,4786789.0
Morgan Creek Productions,10210.0,116014,7754571.0
Svensk Filmindustri (SF),6181.0,11828,0.0
Prominent Features,11352.0,11828,0.0
KB Erik the Viking,59354.0,11828,0.0
Paramount Pictures,4.0,55699,0.0
TriStar Pictures,559.0,10551,12195695.0
Gordon Company,1073.0,10551,12195695.0
Regency International Pictures,22639.0,10551,12195695.0
The A. Milchan Investment Group,22640.0,10551,12195695.0
Orion Pictures,41.0,20713,2420917.0
Cine Location Services,6133.0,20713,2420917.0
David Hannay Productions,6135.0,20713,2420917.0
Film Plan Financing Number 1,6136.0,20713,2420917.0
Ruddy Morgan Productions,6137.0,20713,2420917.0
Southeast Asia Film Location Services Sdn. Bhd.,6138.0,20713,2420917.0
Paramount Pictures,4.0,27461,0.0
Twentieth Century Fox Film Corporation,306.0,1380,2777280.0
Orion Pictures,41.0,11465,0.0
Sandollar Productions,5842.0,17190,0.0
Touchstone Pictures,9195.0,17190,0.0
Artisan Entertainment,2188.0,55059,0.0
Apollo Productions,56115.0,55059,0.0
Paramount Pictures,4.0,9085,60864870.0
Warner Bros.,6194.0,17819,0.0
Kings Road Entertainment,4255.0,46786,0.0
Virgin Films,3150.0,14776,0.0
The Criterion Collection,10932.0,14776,0.0
HandMade Films,20076.0,14776,0.0
Columbia Pictures,5.0,59585,0.0
Warner Bros.,6194.0,32855,0.0
Touchstone Pictures,9195.0,29185,20047604.0
Kings Road Entertainment,4255.0,39787,0.0
Cineplex-Odeon Films,5231.0,39787,0.0
Sandollar-Schaffel Productions,33665.0,39787,0.0
Metro-Goldwyn-Mayer (MGM),8411.0,32059,0.0
Guber/Peters Company,276.0,505,7237794.0
Roven Productions,277.0,505,7237794.0
Carolco Pictures,14723.0,505,7237794.0
Centre National de la Cinématographie,310.0,4486,0.0
Téléfilm Canada,806.0,4486,0.0
Universal Pictures,33.0,10345,78247647.0
Gordon Company,1073.0,10345,78247647.0
Kings Road Entertainment,4255.0,10222,14697005.0
Bavaria Film,1704.0,12774,0.0
Allied Filmmakers,1755.0,12774,0.0
Neue Constantin Film,13096.0,12774,0.0
Warner Bros.,6194.0,14621,0.0
Norman Twain Productions,8828.0,14621,0.0
Paramount Pictures,4.0,19118,0.0
Gordon Company,1073.0,14372,15704614.0
Filmauro,4753.0,14372,15704614.0
Metro-Goldwyn-Mayer (MGM),8411.0,14372,15704614.0
TriStar Pictures,559.0,9972,22099847.0
Gordon Company,1073.0,9972,22099847.0
Carolco Pictures,14723.0,9972,22099847.0
White Eagle,21919.0,9972,22099847.0
TriStar Pictures,559.0,9494,296000000.0
Management Company Entertainment Group (MCEG),8821.0,9494,296000000.0
TriStar Pictures,559.0,17362,3960327.0
Crescent Film Enterprises,8036.0,17362,3960327.0
Paramount Pictures,4.0,9942,49797148.0
Mirage Enterprises,932.0,9942,49797148.0
WingNut Films,11.0,8216,0.0
Gladden Entertainment,1648.0,4296,0.0
First Millenium Partnership,59646.0,4296,0.0
Hemdale Film,3952.0,24739,1145404.0
Miracle Mile Productions Inc.,59403.0,24739,1145404.0
Corsair Pictures,14579.0,39197,0.0
Firecracker Company,53379.0,39197,0.0
Guadalupe Productions,53380.0,39197,0.0
Touchstone Pictures,9195.0,9686,0.0
Lorimar Film Entertainment,1176.0,27418,15942628.0
New Line Cinema,12.0,39002,16093651.0
World Wrestling Entertainment (WWE),7588.0,39002,16093651.0
Columbia Pictures Corporation,441.0,43345,0.0
Fonda Films,12044.0,43345,0.0
Orion Pictures,41.0,31606,0.0
Vestron Pictures,12360.0,27607,0.0
Lorimar Film Entertainment,1176.0,37146,0.0
Malpaso Productions,171.0,20006,0.0
Warner Bros.,6194.0,20006,0.0
New World Pictures,1950.0,8867,0.0
abramoff Production,7531.0,12663,4192440.0
Scorpion Film Production,7532.0,12663,4192440.0
Abramoff Production,7533.0,12663,4192440.0
Universal Studios,13.0,331,368780809.0
Amblin Entertainment,56.0,331,368780809.0
Columbia Pictures,5.0,11467,0.0
Revolution Studios,497.0,11467,0.0
Roth-Arnold Productions,1560.0,11467,0.0
Bandai Visual Company,528.0,327,15250000.0
Office Kitano,567.0,327,15250000.0
Tokyo FM Broadcasting Co.,6516.0,327,15250000.0
Recorded Picture Company (RPC),11561.0,327,15250000.0
Fuzzy Bunny Films (I),11562.0,327,15250000.0
Little Brother Inc.,11563.0,327,15250000.0
United Artists,60.0,1548,0.0
Jersey Films,216.0,1548,0.0
Granada Film Productions,247.0,1548,0.0
Capitol Films,826.0,1548,0.0
Mr. Mudd Production,2130.0,1548,0.0
New Line Cinema,12.0,13403,0.0
Killer Films,1422.0,13403,0.0
Twentieth Century Fox Film Corporation,306.0,869,362211740.0
Tim Burton Productions,8601.0,869,362211740.0
"Zanuck Company, The",20004.0,869,362211740.0
Istituto Luce,317.0,552,0.0
Daiei Studios,881.0,36095,99000.0
Eureka Pictures,1002.0,2171,295206.0
Cinetel Films,10399.0,87462,0.0
Out of the Dark Productions,91303.0,87462,0.0
Universal Pictures,33.0,20307,0.0
Morgan Creek Productions,10210.0,20307,0.0
Lightyear Entertainment,46328.0,19142,192816.0
United Artists,60.0,10135,30050028.0
Star Partners II Ltd.,206.0,10135,30050028.0
Silver Pictures,1885.0,10135,30050028.0
Paulist Pictures,5223.0,32767,0.0
Bayerischer Rundfunk (BR),7333.0,56162,0.0
Pelemele Film,39613.0,56162,0.0
Aaron Russo Productions,3496.0,24254,3169719.0
Cineplex-Odeon Films,5231.0,24254,3169719.0
Produzioni Intersound,11757.0,19236,0.0
Productora Filmica Real,13122.0,19236,0.0
Miramax Films,14.0,32261,8800000.0
Palace Pictures,927.0,32261,8800000.0
British Screen Productions,12745.0,32261,8800000.0
Universal Pictures Corporation,42.0,12150,110879513.0
TriStar Pictures,559.0,11185,46908987.0
Columbia Pictures,5.0,47045,12065892.0
Weintraub Entertainment Group,6313.0,47045,12065892.0
Alive Films,17823.0,12521,16554699.0
Universal City Studios,69627.0,12521,16554699.0
Carolco International N.V.,80461.0,12521,16554699.0
Beco Films,3195.0,12478,0.0
Morgan Creek Productions,10210.0,12478,0.0
Wildwood Enterprises,316.0,31083,401421.0
Metro-Goldwyn-Mayer (MGM),8411.0,31083,401421.0
The Oxford Film Company,36600.0,31083,401421.0
Incorporated Television Company (ITC),15980.0,30666,1519796.0
Part II Productions,16856.0,30666,1519796.0
Millimeter Films,16857.0,30666,1519796.0
Incorporated Television Company (ITC),15980.0,25155,0.0
New South Wales Film Corp.,14590.0,65015,0.0
Arenafilm,14591.0,65015,0.0
Virgin Vision,4878.0,24077,0.0
London Weekend Television (LWT),6197.0,24077,0.0
Working Title Films,10163.0,24077,0.0
Warner Bros.,6194.0,9618,63408614.0
TriStar Pictures,559.0,16560,9114702.0
Beco Films,3195.0,16560,9114702.0
Touchstone Pictures,9195.0,31608,40590000.0
Silver Screen Partners IV,10282.0,31608,40590000.0
Columbia Pictures,5.0,22102,0.0
Weintraub Entertainment Group,6313.0,22102,0.0
Silver Screen Partners III,554.0,6951,71079915.0
Touchstone Pictures,9195.0,6951,71079915.0
Orion Pictures,41.0,11959,0.0
Cinecorp,19029.0,11959,0.0
Universal Pictures,33.0,2616,79258538.0
Hughes Entertainment,477.0,2616,79258538.0
Hemdale Film Corporation,469.0,7091,725131.0
Magellan Pictures,60303.0,7091,725131.0
Gracie Films,18.0,249,0.0
Twentieth Century Fox Film Corporation,306.0,249,0.0
New World Pictures,1950.0,11342,0.0
Universal Pictures,33.0,183,14278900.0
A&M Films,11043.0,32330,0.0
Tapestry Films,870.0,24126,0.0
Trimark Pictures,4063.0,24126,0.0
TriStar Pictures,559.0,8494,0.0
Artimm,2509.0,8494,0.0
Vic Films Productions,11707.0,26535,0.0
Waterfall Prouctions,14225.0,26535,0.0
Téléfilm Canada,806.0,41784,0.0
Alliance Communications Corporation,2480.0,41784,0.0
Samson Productions,5368.0,41784,0.0
Australian Film Finance Corporation (AFFC),8724.0,41784,0.0
First Choice Canadian Communication Corporation,36189.0,41784,0.0
Goldwyn Pictures Corporation (II),55798.0,41784,0.0
Rogers Telefund,55799.0,41784,0.0
Labrador Films,1400.0,27431,0.0
Seda Spettacoli,3570.0,27431,0.0
Terra-Filmkunst,4784.0,27431,0.0
Orion Pictures,41.0,2148,25928721.0
PSO International,427.0,2148,25928721.0
Totally Independent,991.0,2148,25928721.0
New World Pictures,1950.0,42033,0.0
Salter Street Films International,26139.0,42033,0.0
Orion Pictures,41.0,11308,0.0
Woodfall Film Productions,1980.0,11308,0.0
Filmline Productions,25580.0,11308,0.0
Australian Film Finance Corporation (AFFC),8724.0,23239,0.0
Katzka-Jaffe,79727.0,31941,0.0
Melvin Simon Productions,2124.0,19317,0.0
Basket Case Productions,37061.0,27813,0.0
Antoinine Green Bridge,8255.0,57745,49501.0
"Scottish Arts Council, The",8256.0,57745,49501.0
The Scottish Arts Council,8257.0,57745,49501.0
Intermedia Films,763.0,2057,35402320.0
DiNovi Pictures,813.0,2057,35402320.0
Epsilon Motion Pictures,1171.0,2057,35402320.0
Metro-Goldwyn-Mayer (MGM),8411.0,2057,35402320.0
Via Rosa Productions,10103.0,2057,35402320.0
Hyde Park Entertainment,13816.0,2057,35402320.0
UGC DA International,76083.0,2057,35402320.0
Walt Disney Pictures,2.0,9880,165335153.0
BrownHouse Productions,26423.0,9880,165335153.0
Bottom of the Ninth Productions,65559.0,9880,165335153.0
New Line Cinema,12.0,5175,347325802.0
Entre Chien et Loup,3984.0,21596,0.0
Cerito Films,10784.0,41951,0.0
Caroline Productions,11035.0,41951,0.0
Cinémanuel,11036.0,41951,0.0
Paramount Pictures,4.0,11385,0.0
Malabar,10696.0,11385,0.0
United Artists,60.0,4484,20424259.0
Les Productions Artistes Associés,64.0,4484,20424259.0
Da Ma Produzione,16058.0,4484,20424259.0
Les Productions Artistes Associés,64.0,11684,6950125.0
Da Ma Produzione,16058.0,11684,6950125.0
Pathé Entertainment,841.0,44414,0.0
Initial Entertainment Group (IEG),7380.0,44414,0.0
Metro-Goldwyn-Mayer (MGM),8411.0,44414,0.0
Royal Shakespeare Company,5845.0,44258,0.0
Marat Sade Productions,27405.0,44258,0.0
Paramount Pictures,4.0,20391,31678778.0
Malpaso Productions,171.0,20391,31678778.0
Alan Jay Lerner Productions,12049.0,20391,31678778.0
Paramount Pictures,4.0,12584,8091910.0
Dino De Laurentiis Company,10308.0,12584,8091910.0
Les Films du Carrosse,53.0,1627,0.0
Les Productions Artistes Associés,64.0,1627,0.0
Les Artistes Associés,15749.0,1627,0.0
Warner Bros.,6194.0,11542,19853892.0
Warner Bros.,6194.0,17169,70687344.0
Malpaso Company,15298.0,17169,70687344.0
Orion Pictures,41.0,39176,0.0
EMI Films Ltd.,538.0,39176,0.0
The Rank Organisation,364.0,33214,0.0
Recorded Picture Company (RPC),11561.0,33214,0.0
Universal Pictures,33.0,2770,287553595.0
Liveplanet,2200.0,2770,287553595.0
Zide-Perry Productions,3169.0,2770,287553595.0
Conundrum Entertainment,1156.0,12610,13596911.0
Warner Bros. Animation,2785.0,12610,13596911.0
Warner Bros.,6194.0,12610,13596911.0
Cruise/Wagner Productions,44.0,1933,0.0
Canal Plus,104.0,1933,0.0
Sogecine,692.0,1933,0.0
Las Producciones del Escorpion,778.0,1933,0.0
Lucky Red,779.0,1933,0.0
Dimension Films,7405.0,1933,0.0
Miramax,53009.0,1933,0.0
Morgan Creek Productions,10210.0,13496,13678913.0
LionsGate,7571.0,21055,1051948.0
i5 Films,26927.0,24936,0.0
Hell's Kitchen Films,2307.0,80070,0.0
October Films,236.0,10972,373967.0
USA Films,987.0,10972,373967.0
Scout Productions,2065.0,10972,373967.0
Miramax Films,14.0,1722,62112895.0
Universal Pictures,33.0,1722,62112895.0
Paramount Pictures,4.0,9896,85498534.0
Fireworks Pictures,3857.0,9896,85498534.0
Alphaville Films,11462.0,9896,85498534.0
Filmfabriken Baltic Sea AB,4552.0,26665,0.0
Touchstone Pictures,9195.0,9683,0.0
DreamWorks SKG,27.0,2779,0.0
Gravier Productions,1824.0,2779,0.0
Dimension Films,7405.0,2294,33788161.0
View Askew Productions,16934.0,2294,33788161.0
Miramax,53009.0,2294,33788161.0
Screen Gems,3287.0,10016,14010832.0
Storm King Productions,23895.0,10016,14010832.0
Animationwerks,51312.0,10016,14010832.0
Tollin/Robbins Productions,2184.0,26602,19693891.0
Warner Bros.,6194.0,26602,19693891.0
Paramount Classics,2315.0,37920,850225.0
Fireworks Pictures,3857.0,37920,850225.0
Seven Arts Pictures,14159.0,37920,850225.0
Independent Film Channel,4059.0,22230,688510.0
Pandora Cinema,185.0,13966,0.0
BBC Films,288.0,13966,0.0
Nordisk Film,235.0,742,0.0
Memfis Film,321.0,742,0.0
Key Films,448.0,742,0.0
United Artists,60.0,8922,59217789.0
American Zoetrope,70.0,8922,59217789.0
Cinerenta Medienbeteiligungs KG,995.0,8922,59217789.0
Cinerenta-Cinebeta,21784.0,8922,59217789.0
VCL Communications,21785.0,8922,59217789.0
FilmEngine,816.0,11065,16017403.0
Chickie The Cop Production,15700.0,11065,16017403.0
Daniel Fried Productions,53732.0,11065,16017403.0
Rhulen Entertainment,53733.0,11065,16017403.0
Miramax Films,14.0,21118,261603.0
Golan-Globus Productions,13549.0,46727,0.0
Powers That Be Pictures,85163.0,46727,0.0
"Magic Entertainment, Inc.",85164.0,46727,0.0
Miracle Entertainment,85165.0,46727,0.0
Touchstone Pictures,9195.0,16314,0.0
TriStar Pictures,559.0,18885,0.0
Sheen Productions,27085.0,18885,0.0
Ben-Ami/Leeds Productions,37015.0,18885,0.0
TriStar Pictures,559.0,40508,0.0
Paramount Pictures,4.0,5922,0.0
Rastar Pictures,2070.0,5922,0.0
Magnum Motion Pictures Inc..,4237.0,27346,0.0
Balcor Film Investors,2165.0,34223,4790926.0
Planet Productions,6562.0,34223,4790926.0
British Lion Film Corporation,660.0,16307,0.0
Warner Home Video,2786.0,27681,0.0
Disney Channel,3213.0,27681,0.0
Columbia TriStar Home Entertainment,10202.0,27681,0.0
Leucadia Film Corporation,14585.0,27681,0.0
Crystal Sky Worldwide,4077.0,11370,27053815.0
MDP Worldwide,10828.0,11370,27053815.0
ApolloMedia Distribution,16850.0,11370,27053815.0
"Carousel Picture Company, The",19944.0,11370,27053815.0
Signature Entertainment,23770.0,11370,27053815.0
Luxembourg Film Fund,46195.0,11370,27053815.0
D'Artagnan Productions Limited,53010.0,11370,27053815.0
Q&Q Medien GmbH,53011.0,11370,27053815.0
Bel Air Entertainment,788.0,12508,16991902.0
Warner Bros.,6194.0,12508,16991902.0
Robert Lawrence Productions,12245.0,12508,16991902.0
Metal Productions Inc.,89134.0,12508,16991902.0
Maysville Pictures,89135.0,12508,16991902.0
Screen Gems,3287.0,25462,0.0
Lumen Films,6216.0,47161,0.0
Behnegar,95163.0,47161,0.0
Tai Entertainment,9281.0,106230,0.0
Les Films du Losange,223.0,44321,0.0
Canal+,5358.0,44321,0.0
Tornasol Films,7680.0,44321,0.0
Vertigo Films,10393.0,44321,0.0
Proyecto Tucan,29467.0,44321,0.0
Universal Pictures International (UPI),5726.0,26661,0.0
Uco-Film GmbH,2127.0,5998,0.0
Original Film,333.0,2176,23619609.0
Paramount Pictures,4.0,20857,40222729.0
GHS Productions KG,3858.0,20857,40222729.0
Munich Film Partners & Company (MFP) GHS Productions,3859.0,20857,40222729.0
Nides/McCormick Productions,3860.0,20857,40222729.0
Access Motion Picture Group,4120.0,22617,0.0
Giraldi-Suarez-DiGiaimo Productions,4121.0,22617,0.0
Touchstone Pictures,9195.0,2185,8493890.0
Twentieth Century Fox Film Corporation,306.0,10696,5271666.0
Laurence Mark Productions,415.0,10696,5271666.0
Columbia Pictures Corporation,441.0,10696,5271666.0
Glitter Productions,89627.0,10696,5271666.0
Maroon Entertainment,89628.0,10696,5271666.0
Village Roadshow Pictures,79.0,2034,104876233.0
NPV Entertainment,172.0,2034,104876233.0
Warner Bros.,6194.0,2034,104876233.0
Outlaw Productions (I),19507.0,2034,104876233.0
WV Films II,24939.0,2034,104876233.0
British Broadcasting Corporation (BBC),3324.0,48834,0.0
Road Movies Filmproduktion,8366.0,48834,0.0
Liam Films,39237.0,48834,0.0
Infinity Omnimedia,5044.0,30379,0.0
TBN Films,5045.0,30379,0.0
Paramount Classics,2315.0,31016,2402459.0
Discovery Channel Pictures,7492.0,32567,2452566.0
Juniper Films,5417.0,12537,2689068.0
Les Films Corona,1398.0,9028,0.0
Adelphia Compagnia Cinematografica,2259.0,9028,0.0
Academy Pictures,1036.0,16180,0.0
Orion Pictures,41.0,11521,0.0
Mosfilm,5120.0,21028,0.0
Twentieth Century Fox Film Corporation,306.0,27327,0.0
Harbor Productions,3302.0,27327,0.0
United Artists,60.0,35200,0.0
Sandy Howard Productions,5538.0,35200,0.0
Norlan Productions,12266.0,21242,0.0
Ira Steiner Productions,60963.0,21242,0.0
William Castle Productions,10324.0,29756,0.0
Smart Egg Pictures,1531.0,82523,0.0
Europa Film,1763.0,82523,0.0
Viking Film,44438.0,82523,0.0
Granox Productions,5038.0,30295,0.0
Grandon Productions,4448.0,25767,6000000.0
SinCap Productions,15149.0,33725,0.0
Warner Bros.,6194.0,22874,0.0
Grandon Productions Ltd.,12607.0,22874,0.0
United Artists,60.0,11576,60000000.0
Casey Productions,8040.0,11576,60000000.0
Gaumont British Picture Corporation,4978.0,43860,0.0
RKO Radio Pictures,6.0,43802,0.0
"Samuel Goldwyn Company, The",28205.0,43802,0.0
Universal International Pictures (UI),10330.0,9660,6800000.0
Universal Pictures,33.0,15393,10600000.0
Malpaso Productions,171.0,15393,10600000.0
Franton Production,1044.0,248,5000000.0
William Goetz Productions,3473.0,40885,0.0
Pennebaker Productions,10568.0,40885,0.0
Filmové Studio Barrandov,1931.0,25905,0.0
Fogbound Inc.,3909.0,21148,0.0
Twentieth Century Fox Film Corporation,306.0,1644,0.0
ABC Pictures,634.0,12502,0.0
The Criterion Collection,10932.0,10373,0.0
Polytel,14312.0,10373,0.0
The Who Films,14313.0,10373,0.0
ABC Motion Pictures,13671.0,13766,9697739.0
Paramount Pictures,4.0,16380,0.0
Village Roadshow Pictures,79.0,12103,100020092.0
NPV Entertainment,172.0,12103,100020092.0
Regency Enterprises,508.0,12103,100020092.0
Kopelson Entertainment,824.0,12103,100020092.0
Epsilon Motion Pictures,1171.0,12103,100020092.0
New Regency Pictures,10104.0,12103,100020092.0
Furthur Films,33433.0,12103,100020092.0
Village Roadshow Pictures,79.0,11313,24185781.0
Castle Rock Entertainment,97.0,11313,24185781.0
Warner Bros.,6194.0,11313,24185781.0
Paramount Pictures,4.0,9398,60780981.0
Village Roadshow Pictures,79.0,9398,60780981.0
NPV Entertainment,172.0,9398,60780981.0
Scott Rudin Productions,258.0,9398,60780981.0
