id_pelicula,popularity,vote_average,vote_count,release_year,budget,revenue,genre_id,collection_id,director_id
12647,3.846331,5.7,59.0,1991,48000000.0,0.0,18.0,0.0,6729.0
12647,3.846331,5.7,59.0,1991,48000000.0,0.0,28.0,0.0,6729.0
12647,3.846331,5.7,59.0,1991,48000000.0,0.0,53.0,0.0,6729.0
12647,3.846331,5.7,59.0,1991,48000000.0,0.0,80.0,0.0,6729.0
19403,5.266983,6.8,69.0,1972,0.0,0.0,28.0,0.0,19244.0
19403,5.266983,6.8,69.0,1972,0.0,0.0,80.0,0.0,19244.0
19403,5.266983,6.8,69.0,1972,0.0,0.0,53.0,0.0,19244.0
11009,13.657204,6.5,383.0,1977,3500000.0,237113184.0,18.0,288280.0,12840.0
11009,13.657204,6.5,383.0,1977,3500000.0,237113184.0,10402.0,288280.0,12840.0
17496,4.566587,5.7,61.0,1980,0.0,0.0,18.0,0.0,14838.0
17496,4.566587,5.7,61.0,1980,0.0,0.0,10749.0,0.0,14838.0
40969,3.43877,5.8,62.0,1980,3500000.0,0.0,27.0,0.0,1724.0
40969,3.43877,5.8,62.0,1980,3500000.0,0.0,53.0,0.0,1724.0
15668,3.782547,5.2,62.0,1980,20000000.0,22471595.0,14.0,0.0,51521.0
15668,3.782547,5.2,62.0,1980,20000000.0,22471595.0,10402.0,0.0,51521.0
15668,3.782547,5.2,62.0,1980,20000000.0,22471595.0,10749.0,0.0,51521.0
19429,3.21594,6.8,42.0,1981,12000000.0,40716963.0,18.0,0.0,2226.0
19429,3.21594,6.8,42.0,1981,12000000.0,40716963.0,10749.0,0.0,2226.0
19429,3.21594,6.8,42.0,1981,12000000.0,40716963.0,53.0,0.0,2226.0
11340,6.100879,6.4,82.0,1982,0.0,0.0,28.0,0.0,67924.0
11340,6.100879,6.4,82.0,1982,0.0,0.0,35.0,0.0,67924.0
11644,7.536295,7.3,243.0,1981,18000000.0,12000000.0,18.0,0.0,1150.0
11644,7.536295,7.3,243.0,1981,18000000.0,12000000.0,9648.0,0.0,1150.0
11644,7.536295,7.3,243.0,1981,18000000.0,12000000.0,53.0,0.0,1150.0
24124,8.942517,6.2,90.0,1981,1500000.0,0.0,27.0,0.0,70415.0
24124,8.942517,6.2,90.0,1981,1500000.0,0.0,53.0,0.0,70415.0
8691,2.767334,5.3,61.0,1981,0.0,0.0,12.0,0.0,22467.0
8691,2.767334,5.3,61.0,1981,0.0,0.0,27.0,0.0,22467.0
6399,5.928981,6.9,123.0,1981,0.0,0.0,28.0,0.0,49450.0
6399,5.928981,6.9,123.0,1981,0.0,0.0,12.0,0.0,49450.0
6399,5.928981,6.9,123.0,1981,0.0,0.0,35.0,0.0,49450.0
19123,5.568624,7.1,86.0,1981,0.0,0.0,35.0,0.0,38507.0
19123,5.568624,7.1,86.0,1981,0.0,0.0,80.0,0.0,38507.0
19123,5.568624,7.1,86.0,1981,0.0,0.0,12.0,0.0,38507.0
24274,3.891243,6.1,55.0,1981,3000000.0,216166.0,27.0,0.0,33094.0
24274,3.891243,6.1,55.0,1981,3000000.0,216166.0,9648.0,0.0,33094.0
26444,5.674684,6.1,34.0,1981,0.0,0.0,28.0,0.0,9868.0
26444,5.674684,6.1,34.0,1981,0.0,0.0,18.0,0.0,9868.0
24740,6.302682,6.3,111.0,1982,0.0,13277558.0,27.0,0.0,64508.0
24740,6.302682,6.3,111.0,1982,0.0,13277558.0,9648.0,0.0,64508.0
24740,6.302682,6.3,111.0,1982,0.0,13277558.0,53.0,0.0,64508.0
10863,9.698848,6.4,49.0,1981,0.0,18000000.0,28.0,0.0,19800.0
10863,9.698848,6.4,49.0,1981,0.0,18000000.0,18.0,0.0,19800.0
10863,9.698848,6.4,49.0,1981,0.0,18000000.0,10749.0,0.0,19800.0
10863,9.698848,6.4,49.0,1981,0.0,18000000.0,53.0,0.0,19800.0
12579,9.373676,7.0,32.0,1981,0.0,0.0,10749.0,0.0,1650.0
12579,9.373676,7.0,32.0,1981,0.0,0.0,18.0,0.0,1650.0
28893,3.853415,5.2,43.0,1981,700000.0,0.0,28.0,0.0,102334.0
28893,3.853415,5.2,43.0,1981,700000.0,0.0,12.0,0.0,102334.0
28893,3.853415,5.2,43.0,1981,700000.0,0.0,27.0,0.0,102334.0
28893,3.853415,5.2,43.0,1981,700000.0,0.0,878.0,0.0,102334.0
11646,7.44658,7.1,111.0,1981,3000000.0,11740000.0,12.0,0.0,2690.0
11646,7.44658,7.1,111.0,1981,3000000.0,11740000.0,18.0,0.0,2690.0
11646,7.44658,7.1,111.0,1981,3000000.0,11740000.0,36.0,0.0,2690.0
11646,7.44658,7.1,111.0,1981,3000000.0,11740000.0,10752.0,0.0,2690.0
24634,7.878735,6.3,39.0,1981,0.0,0.0,18.0,0.0,17784.0
24634,7.878735,6.3,39.0,1981,0.0,0.0,27.0,0.0,17784.0
24634,7.878735,6.3,39.0,1981,0.0,0.0,53.0,0.0,17784.0
21764,3.018382,7.0,43.0,1981,0.0,0.0,35.0,0.0,68687.0
21764,3.018382,7.0,43.0,1981,0.0,0.0,10749.0,0.0,68687.0
37936,6.558858,6.0,40.0,1981,0.0,0.0,18.0,0.0,18669.0
37936,6.558858,6.0,40.0,1981,0.0,0.0,27.0,0.0,18669.0
37936,6.558858,6.0,40.0,1981,0.0,0.0,53.0,0.0,18669.0
37936,6.558858,6.0,40.0,1981,0.0,0.0,9648.0,0.0,18669.0
47957,1.812505,5.7,32.0,1982,0.0,0.0,53.0,0.0,311395.0
47957,1.812505,5.7,32.0,1982,0.0,0.0,27.0,0.0,311395.0
22171,8.201117,6.3,66.0,1981,62000.0,0.0,80.0,0.0,39104.0
22171,8.201117,6.3,66.0,1981,62000.0,0.0,18.0,0.0,39104.0
22171,8.201117,6.3,66.0,1981,62000.0,0.0,27.0,0.0,39104.0
22171,8.201117,6.3,66.0,1981,62000.0,0.0,53.0,0.0,39104.0
39874,3.407098,6.4,76.0,1981,2200000.0,0.0,53.0,264437.0,133793.0
39874,3.407098,6.4,76.0,1981,2200000.0,0.0,27.0,264437.0,133793.0
39874,3.407098,6.4,76.0,1981,2200000.0,0.0,9648.0,264437.0,133793.0
25468,3.875264,7.7,81.0,1981,0.0,0.0,35.0,0.0,15389.0
25468,3.875264,7.7,81.0,1981,0.0,0.0,18.0,0.0,15389.0
19507,3.950775,5.2,33.0,1981,8500000.0,29916207.0,35.0,0.0,16513.0
47886,3.896297,6.1,53.0,1982,0.0,1198346.0,27.0,0.0,100807.0
47886,3.896297,6.1,53.0,1982,0.0,1198346.0,9648.0,0.0,100807.0
1672,10.093285,7.1,71.0,1981,0.0,0.0,28.0,0.0,18563.0
1672,10.093285,7.1,71.0,1981,0.0,0.0,12.0,0.0,18563.0
1672,10.093285,7.1,71.0,1981,0.0,0.0,53.0,0.0,18563.0
9645,13.955376,5.3,540.0,2002,35000000.0,68349884.0,27.0,0.0,57521.0
9645,13.955376,5.3,540.0,2002,35000000.0,68349884.0,9648.0,0.0,57521.0
9645,13.955376,5.3,540.0,2002,35000000.0,68349884.0,53.0,0.0,57521.0
9012,14.095586,6.1,355.0,2002,5000000.0,64282312.0,99.0,17178.0,56578.0
9012,14.095586,6.1,355.0,2002,5000000.0,64282312.0,35.0,17178.0,56578.0
13098,3.928278,6.4,58.0,2002,0.0,3090862.0,28.0,0.0,80215.0
13098,3.928278,6.4,58.0,2002,0.0,3090862.0,80.0,0.0,80215.0
13098,3.928278,6.4,58.0,2002,0.0,3090862.0,18.0,0.0,80215.0
12454,3.411156,7.0,33.0,2002,9000000.0,0.0,35.0,0.0,65452.0
12454,3.411156,7.0,33.0,2002,9000000.0,0.0,18.0,0.0,65452.0
1360,11.283472,7.3,397.0,2002,12000000.0,56298474.0,18.0,0.0,16391.0
1360,11.283472,7.3,397.0,2002,12000000.0,56298474.0,10749.0,0.0,16391.0
13441,3.529256,6.3,61.0,2002,0.0,1260761.0,35.0,0.0,239075.0
13441,3.529256,6.3,61.0,2002,0.0,1260761.0,18.0,0.0,239075.0
14626,2.336209,7.2,35.0,2000,0.0,0.0,18.0,0.0,9888.0
12208,13.300519,5.3,153.0,1967,12000000.0,41744718.0,12.0,645.0,6593.0
12208,13.300519,5.3,153.0,1967,12000000.0,41744718.0,12.0,645.0,8514.0
12208,13.300519,5.3,153.0,1967,12000000.0,41744718.0,12.0,645.0,39853.0
12208,13.300519,5.3,153.0,1967,12000000.0,41744718.0,12.0,645.0,47792.0
12208,13.300519,5.3,153.0,1967,12000000.0,41744718.0,12.0,645.0,70308.0
12208,13.300519,5.3,153.0,1967,12000000.0,41744718.0,28.0,645.0,6593.0
12208,13.300519,5.3,153.0,1967,12000000.0,41744718.0,28.0,645.0,8514.0
12208,13.300519,5.3,153.0,1967,12000000.0,41744718.0,28.0,645.0,39853.0
12208,13.300519,5.3,153.0,1967,12000000.0,41744718.0,28.0,645.0,47792.0
12208,13.300519,5.3,153.0,1967,12000000.0,41744718.0,28.0,645.0,70308.0
12208,13.300519,5.3,153.0,1967,12000000.0,41744718.0,35.0,645.0,6593.0
12208,13.300519,5.3,153.0,1967,12000000.0,41744718.0,35.0,645.0,8514.0
12208,13.300519,5.3,153.0,1967,12000000.0,41744718.0,35.0,645.0,39853.0
12208,13.300519,5.3,153.0,1967,12000000.0,41744718.0,35.0,645.0,47792.0
12208,13.300519,5.3,153.0,1967,12000000.0,41744718.0,35.0,645.0,70308.0
11905,3.399621,6.6,70.0,1984,2000000.0,0.0,14.0,0.0,17016.0
11905,3.399621,6.6,70.0,1984,2000000.0,0.0,27.0,0.0,17016.0
1941,7.819581,6.9,39.0,1960,4000000.0,21750000.0,28.0,0.0,834.0
1941,7.819581,6.9,39.0,1960,4000000.0,21750000.0,18.0,0.0,834.0
1941,7.819581,6.9,39.0,1960,4000000.0,21750000.0,36.0,0.0,834.0
1941,7.819581,6.9,39.0,1960,4000000.0,21750000.0,10752.0,0.0,834.0
8427,10.404277,5.2,276.0,2002,70000000.0,33561137.0,28.0,0.0,31024.0
8427,10.404277,5.2,276.0,2002,70000000.0,33561137.0,12.0,0.0,31024.0
8427,10.404277,5.2,276.0,2002,70000000.0,33561137.0,35.0,0.0,31024.0
8427,10.404277,5.2,276.0,2002,70000000.0,33561137.0,53.0,0.0,31024.0
9021,5.205729,5.5,303.0,2002,65000000.0,172855065.0,14.0,53159.0,15045.0
9021,5.205729,5.5,303.0,2002,65000000.0,172855065.0,35.0,53159.0,15045.0
9021,5.205729,5.5,303.0,2002,65000000.0,172855065.0,10751.0,53159.0,15045.0
13526,2.488424,5.6,33.0,2000,16000000.0,109130.0,80.0,0.0,14392.0
13526,2.488424,5.6,33.0,2000,16000000.0,109130.0,18.0,0.0,14392.0
13526,2.488424,5.6,33.0,2000,16000000.0,109130.0,9648.0,0.0,14392.0
9280,6.426438,6.2,142.0,2002,35000000.0,16838910.0,53.0,0.0,1150.0
9280,6.426438,6.2,142.0,2002,35000000.0,16838910.0,80.0,0.0,1150.0
9280,6.426438,6.2,142.0,2002,35000000.0,16838910.0,10749.0,0.0,1150.0
65,8.374355,6.8,1676.0,2002,41000000.0,215000000.0,18.0,0.0,323.0
10712,10.107519,6.9,145.0,2002,13500000.0,29027914.0,18.0,0.0,16863.0
10712,10.107519,6.9,145.0,2002,13500000.0,29027914.0,10749.0,0.0,16863.0
672,29.741452,7.4,5966.0,2002,100000000.0,876688482.0,12.0,1241.0,10965.0
672,29.741452,7.4,5966.0,2002,100000000.0,876688482.0,14.0,1241.0,10965.0
672,29.741452,7.4,5966.0,2002,100000000.0,876688482.0,10751.0,1241.0,10965.0
542,2.195447,6.2,36.0,2002,1800000.0,0.0,18.0,0.0,7348.0
542,2.195447,6.2,36.0,2002,1800000.0,0.0,10749.0,0.0,7348.0
2165,11.774131,5.6,47.0,2002,11000000.0,0.0,53.0,0.0,22140.0
2165,11.774131,5.6,47.0,2002,11000000.0,0.0,28.0,0.0,22140.0
2165,11.774131,5.6,47.0,2002,11000000.0,0.0,18.0,0.0,22140.0
25037,2.982447,7.9,44.0,1943,0.0,0.0,10752.0,0.0,68424.0
25037,2.982447,7.9,44.0,1943,0.0,0.0,10752.0,0.0,37846.0
25037,2.982447,7.9,44.0,1943,0.0,0.0,35.0,0.0,68424.0
25037,2.982447,7.9,44.0,1943,0.0,0.0,35.0,0.0,37846.0
25037,2.982447,7.9,44.0,1943,0.0,0.0,18.0,0.0,68424.0
25037,2.982447,7.9,44.0,1943,0.0,0.0,18.0,0.0,37846.0
25037,2.982447,7.9,44.0,1943,0.0,0.0,10749.0,0.0,68424.0
25037,2.982447,7.9,44.0,1943,0.0,0.0,10749.0,0.0,37846.0
11617,8.40322,6.8,53.0,1950,0.0,0.0,37.0,0.0,8500.0
18993,3.419312,6.2,38.0,1961,0.0,0.0,28.0,0.0,76882.0
18993,3.419312,6.2,38.0,1961,0.0,0.0,12.0,0.0,76882.0
18993,3.419312,6.2,38.0,1961,0.0,0.0,878.0,0.0,76882.0
11880,10.073784,6.7,227.0,2002,0.0,0.0,27.0,0.0,57581.0
11880,10.073784,6.7,227.0,2002,0.0,0.0,28.0,0.0,57581.0
11880,10.073784,6.7,227.0,2002,0.0,0.0,53.0,0.0,57581.0
12716,4.406499,7.7,58.0,1990,0.0,0.0,12.0,148517.0,25182.0
12716,4.406499,7.7,58.0,1990,0.0,0.0,18.0,148517.0,25182.0
12717,3.111707,7.4,53.0,1990,0.0,0.0,12.0,148517.0,25182.0
12717,3.111707,7.4,53.0,1990,0.0,0.0,35.0,148517.0,25182.0
12717,3.111707,7.4,53.0,1990,0.0,0.0,18.0,148517.0,25182.0
12717,3.111707,7.4,53.0,1990,0.0,0.0,10749.0,148517.0,25182.0
13888,8.929393,5.2,156.0,1991,11000000.0,2807854.0,12.0,59586.0,83467.0
10750,12.698468,6.2,94.0,1991,0.0,15073942.0,28.0,0.0,774.0
10750,12.698468,6.2,94.0,1991,0.0,15073942.0,12.0,0.0,774.0
10750,12.698468,6.2,94.0,1991,0.0,15073942.0,53.0,0.0,774.0
44247,2.887538,6.4,38.0,1981,1000000.0,0.0,53.0,0.0,64195.0
44247,2.887538,6.4,38.0,1981,1000000.0,0.0,27.0,0.0,64195.0
44247,2.887538,6.4,38.0,1981,1000000.0,0.0,9648.0,0.0,64195.0
43089,4.291236,6.5,33.0,1981,1750000.0,100000.0,53.0,0.0,29471.0
43089,4.291236,6.5,33.0,1981,1750000.0,100000.0,27.0,0.0,29471.0
43089,4.291236,6.5,33.0,1981,1750000.0,100000.0,9648.0,0.0,29471.0
9538,10.574039,6.5,248.0,1981,4100000.0,14225876.0,27.0,88574.0,224.0
9538,10.574039,6.5,248.0,1981,4100000.0,14225876.0,878.0,88574.0,224.0
9538,10.574039,6.5,248.0,1981,4100000.0,14225876.0,53.0,88574.0,224.0
14664,2.633399,6.1,31.0,1981,0.0,35610100.0,80.0,0.0,16475.0
14664,2.633399,6.1,31.0,1981,0.0,35610100.0,18.0,0.0,16475.0
14664,2.633399,6.1,31.0,1981,0.0,35610100.0,28.0,0.0,16475.0
14664,2.633399,6.1,31.0,1981,0.0,35610100.0,53.0,0.0,16475.0
9317,5.082509,6.3,147.0,1981,0.0,0.0,35.0,0.0,39138.0
9317,5.082509,6.3,147.0,1981,0.0,0.0,878.0,0.0,39138.0
12528,4.239893,7.0,83.0,1981,0.0,0.0,28.0,0.0,1723.0
12528,4.239893,7.0,83.0,1981,0.0,0.0,80.0,0.0,1723.0
12528,4.239893,7.0,83.0,1981,0.0,0.0,18.0,0.0,1723.0
12528,4.239893,7.0,83.0,1981,0.0,0.0,36.0,0.0,1723.0
12528,4.239893,7.0,83.0,1981,0.0,0.0,53.0,0.0,1723.0
11524,10.480229,7.3,130.0,1981,0.0,4300000.0,28.0,0.0,638.0
11524,10.480229,7.3,130.0,1981,0.0,4300000.0,80.0,0.0,638.0
11524,10.480229,7.3,130.0,1981,0.0,4300000.0,18.0,0.0,638.0
11524,10.480229,7.3,130.0,1981,0.0,4300000.0,53.0,0.0,638.0
32077,2.73921,5.6,31.0,1981,0.0,0.0,80.0,0.0,140354.0
32077,2.73921,5.6,31.0,1981,0.0,0.0,18.0,0.0,140354.0
36669,12.996474,5.8,1112.0,2002,140000000.0,431971116.0,12.0,645.0,7256.0
36669,12.996474,5.8,1112.0,2002,140000000.0,431971116.0,28.0,645.0,7256.0
36669,12.996474,5.8,1112.0,2002,140000000.0,431971116.0,53.0,645.0,7256.0
17187,4.84291,6.9,99.0,2002,0.0,0.0,18.0,0.0,52405.0
17187,4.84291,6.9,99.0,2002,0.0,0.0,10749.0,0.0,52405.0
10426,5.794821,6.0,103.0,2002,20000000.0,33526835.0,35.0,43563.0,65133.0
8198,8.230447,6.5,82.0,2002,30000000.0,27674124.0,18.0,0.0,13015.0
8198,8.230447,6.5,82.0,2002,30000000.0,27674124.0,28.0,0.0,13015.0
8198,8.230447,6.5,82.0,2002,30000000.0,27674124.0,53.0,0.0,13015.0
8198,8.230447,6.5,82.0,2002,30000000.0,27674124.0,10749.0,0.0,13015.0
64,6.648278,7.5,273.0,2002,9285469.0,51001550.0,18.0,0.0,309.0
64,6.648278,7.5,273.0,2002,9285469.0,51001550.0,10749.0,0.0,309.0
13376,11.788185,5.3,100.0,2002,0.0,23833131.0,35.0,0.0,84975.0
13376,11.788185,5.3,100.0,2002,0.0,23833131.0,16.0,0.0,84975.0
2103,10.642824,5.9,378.0,2002,47000000.0,30002758.0,18.0,0.0,1884.0
2103,10.642824,5.9,378.0,2002,47000000.0,30002758.0,878.0,0.0,1884.0
2103,10.642824,5.9,378.0,2002,47000000.0,30002758.0,9648.0,0.0,1884.0
2103,10.642824,5.9,378.0,2002,47000000.0,30002758.0,10749.0,0.0,1884.0
9016,16.141913,7.2,980.0,2002,140000000.0,109578115.0,12.0,0.0,15810.0
9016,16.141913,7.2,980.0,2002,140000000.0,109578115.0,12.0,0.0,15811.0
9016,16.141913,7.2,980.0,2002,140000000.0,109578115.0,16.0,0.0,15810.0
9016,16.141913,7.2,980.0,2002,140000000.0,109578115.0,16.0,0.0,15811.0
9016,16.141913,7.2,980.0,2002,140000000.0,109578115.0,10751.0,0.0,15810.0
9016,16.141913,7.2,980.0,2002,140000000.0,109578115.0,10751.0,0.0,15811.0
9016,16.141913,7.2,980.0,2002,140000000.0,109578115.0,14.0,0.0,15810.0
9016,16.141913,7.2,980.0,2002,140000000.0,109578115.0,14.0,0.0,15811.0
9016,16.141913,7.2,980.0,2002,140000000.0,109578115.0,878.0,0.0,15810.0
9016,16.141913,7.2,980.0,2002,140000000.0,109578115.0,878.0,0.0,15811.0
20992,3.911557,6.9,54.0,1997,0.0,0.0,28.0,218293.0,113337.0
20992,3.911557,6.9,54.0,1997,0.0,0.0,80.0,218293.0,113337.0
20992,3.911557,6.9,54.0,1997,0.0,0.0,53.0,218293.0,113337.0
6007,2.148946,7.0,51.0,2001,0.0,0.0,35.0,12075.0,49555.0
6007,2.148946,7.0,51.0,2001,0.0,0.0,18.0,12075.0,49555.0
25239,12.412877,5.8,140.0,1978,650000.0,0.0,27.0,296429.0,93410.0
25239,12.412877,5.8,140.0,1978,650000.0,0.0,53.0,296429.0,93410.0
25284,4.187079,6.7,81.0,1994,2500000.0,0.0,53.0,0.0,21053.0
25284,4.187079,6.7,81.0,1994,2500000.0,0.0,9648.0,0.0,21053.0
25284,4.187079,6.7,81.0,1994,2500000.0,0.0,10749.0,0.0,21053.0
14433,11.604242,7.4,137.0,1964,3500000.0,8000000.0,28.0,374386.0,76882.0
14433,11.604242,7.4,137.0,1964,3500000.0,8000000.0,18.0,374386.0,76882.0
14433,11.604242,7.4,137.0,1964,3500000.0,8000000.0,36.0,374386.0,76882.0
14433,11.604242,7.4,137.0,1964,3500000.0,8000000.0,10752.0,374386.0,76882.0
9932,9.927412,5.7,385.0,2002,60000000.0,55003135.0,35.0,110127.0,1524.0
9932,9.927412,5.7,385.0,2002,60000000.0,55003135.0,80.0,110127.0,1524.0
13369,2.148655,6.4,33.0,2002,4000000.0,18591272.0,28.0,0.0,96318.0
13369,2.148655,6.4,33.0,2002,4000000.0,18591272.0,18.0,0.0,96318.0
2757,11.624481,7.3,649.0,2002,19000000.0,32801173.0,35.0,0.0,5953.0
2757,11.624481,7.3,649.0,2002,19000000.0,32801173.0,80.0,0.0,5953.0
2757,11.624481,7.3,649.0,2002,19000000.0,32801173.0,18.0,0.0,5953.0
7299,12.671637,6.9,1584.0,2002,20000000.0,5359645.0,28.0,0.0,13927.0
7299,12.671637,6.9,1584.0,2002,20000000.0,5359645.0,878.0,0.0,13927.0
7299,12.671637,6.9,1584.0,2002,20000000.0,5359645.0,53.0,0.0,13927.0
26356,2.216567,6.1,32.0,1969,0.0,0.0,18.0,0.0,5970.0
4241,3.577025,6.7,90.0,2001,0.0,0.0,35.0,0.0,17282.0
4241,3.577025,6.7,90.0,2001,0.0,0.0,18.0,0.0,17282.0
4241,3.577025,6.7,90.0,2001,0.0,0.0,27.0,0.0,17282.0
4241,3.577025,6.7,90.0,2001,0.0,0.0,53.0,0.0,17282.0
17360,9.865257,6.7,163.0,1981,10000000.0,27453418.0,28.0,0.0,6593.0
17360,9.865257,6.7,163.0,1981,10000000.0,27453418.0,18.0,0.0,6593.0
29743,2.835882,5.7,54.0,1982,0.0,0.0,35.0,0.0,67971.0
29743,2.835882,5.7,54.0,1982,0.0,0.0,35.0,0.0,67972.0
16363,2.171346,5.9,41.0,1982,35000000.0,69701637.0,35.0,0.0,4967.0
22023,2.686525,6.1,34.0,1982,22000000.0,0.0,18.0,0.0,32765.0
22023,2.686525,6.1,34.0,1982,22000000.0,0.0,80.0,0.0,32765.0
171,4.964833,6.3,134.0,1982,0.0,0.0,35.0,41649.0,1961.0
11564,4.821182,6.2,67.0,1982,4300000.0,0.0,28.0,164397.0,67753.0
11564,4.821182,6.2,67.0,1982,4300000.0,0.0,18.0,164397.0,67753.0
11564,4.821182,6.2,67.0,1982,4300000.0,0.0,27.0,164397.0,67753.0
11564,4.821182,6.2,67.0,1982,4300000.0,0.0,80.0,164397.0,67753.0
11564,4.821182,6.2,67.0,1982,4300000.0,0.0,53.0,164397.0,67753.0
4202,1.547715,7.0,31.0,1983,0.0,0.0,18.0,0.0,2801.0
4202,1.547715,7.0,31.0,1983,0.0,0.0,36.0,0.0,2801.0
17590,3.814738,6.7,58.0,1982,0.0,0.0,35.0,0.0,39996.0
17590,3.814738,6.7,58.0,1982,0.0,0.0,80.0,0.0,39996.0
17590,3.814738,6.7,58.0,1982,0.0,0.0,18.0,0.0,39996.0
17590,3.814738,6.7,58.0,1982,0.0,0.0,9648.0,0.0,39996.0
17590,3.814738,6.7,58.0,1982,0.0,0.0,10749.0,0.0,39996.0
17590,3.814738,6.7,58.0,1982,0.0,0.0,53.0,0.0,39996.0
28940,11.758627,7.0,32.0,1982,350000.0,0.0,35.0,0.0,101377.0
28940,11.758627,7.0,32.0,1982,350000.0,0.0,27.0,0.0,101377.0
13497,5.270187,6.2,118.0,2002,20000000.0,57588485.0,18.0,0.0,80215.0
13497,5.270187,6.2,118.0,2002,20000000.0,57588485.0,10749.0,0.0,80215.0
13497,5.270187,6.2,118.0,2002,20000000.0,57588485.0,35.0,0.0,80215.0
13497,5.270187,6.2,118.0,2002,20000000.0,57588485.0,10402.0,0.0,80215.0
11852,8.734328,5.5,431.0,2002,0.0,35081550.0,35.0,0.0,66512.0
11852,8.734328,5.5,431.0,2002,0.0,35081550.0,14.0,0.0,66512.0
7303,7.291939,5.6,493.0,2002,55000000.0,154906693.0,35.0,0.0,39819.0
7303,7.291939,5.6,493.0,2002,55000000.0,154906693.0,18.0,0.0,39819.0
7303,7.291939,5.6,493.0,2002,55000000.0,154906693.0,10749.0,0.0,39819.0
201,11.367801,6.1,488.0,2002,60000000.0,67312826.0,878.0,115570.0,2523.0
201,11.367801,6.1,488.0,2002,60000000.0,67312826.0,28.0,115570.0,2523.0
201,11.367801,6.1,488.0,2002,60000000.0,67312826.0,12.0,115570.0,2523.0
201,11.367801,6.1,488.0,2002,60000000.0,67312826.0,53.0,115570.0,2523.0
2755,11.066473,6.7,365.0,2002,30000000.0,105834556.0,18.0,0.0,13235.0
2755,11.066473,6.7,365.0,2002,30000000.0,105834556.0,35.0,0.0,13235.0
10856,3.249017,6.7,48.0,2001,0.0,0.0,28.0,0.0,17597.0
10856,3.249017,6.7,48.0,2001,0.0,0.0,35.0,0.0,17597.0
10856,3.249017,6.7,48.0,2001,0.0,0.0,18.0,0.0,17597.0
10856,3.249017,6.7,48.0,2001,0.0,0.0,10749.0,0.0,17597.0
10856,3.249017,6.7,48.0,2001,0.0,0.0,878.0,0.0,17597.0
10856,3.249017,6.7,48.0,2001,0.0,0.0,53.0,0.0,17597.0
18602,2.328347,7.2,34.0,2002,0.0,0.0,18.0,0.0,83287.0
121,29.423537,8.0,7641.0,2002,79000000.0,926287400.0,12.0,119.0,108.0
121,29.423537,8.0,7641.0,2002,79000000.0,926287400.0,14.0,119.0,108.0
121,29.423537,8.0,7641.0,2002,79000000.0,926287400.0,28.0,119.0,108.0
25838,2.438822,7.7,37.0,2000,0.0,0.0,18.0,0.0,77301.0
25838,2.438822,7.7,37.0,2000,0.0,0.0,10752.0,0.0,77301.0
1429,10.271871,7.2,640.0,2002,15000000.0,13060843.0,80.0,0.0,5281.0
1429,10.271871,7.2,640.0,2002,15000000.0,13060843.0,18.0,0.0,5281.0
13435,10.944654,6.7,140.0,2002,12500000.0,23367586.0,18.0,0.0,5292.0
13435,10.944654,6.7,140.0,2002,12500000.0,23367586.0,10749.0,0.0,5292.0
3131,14.922399,7.1,1964.0,2002,100000000.0,193772504.0,18.0,0.0,1032.0
3131,14.922399,7.1,1964.0,2002,100000000.0,193772504.0,36.0,0.0,1032.0
3131,14.922399,7.1,1964.0,2002,100000000.0,193772504.0,80.0,0.0,1032.0
2642,7.738531,5.9,505.0,2002,60000000.0,93354918.0,35.0,0.0,18323.0
2642,7.738531,5.9,505.0,2002,60000000.0,93354918.0,10749.0,0.0,18323.0
14317,5.341749,5.8,44.0,2002,35000000.0,0.0,16.0,0.0,78488.0
14317,5.341749,5.8,44.0,2002,35000000.0,0.0,16.0,0.0,78485.0
14317,5.341749,5.8,44.0,2002,35000000.0,0.0,12.0,0.0,78488.0
14317,5.341749,5.8,44.0,2002,35000000.0,0.0,12.0,0.0,78485.0
14317,5.341749,5.8,44.0,2002,35000000.0,0.0,10751.0,0.0,78488.0
14317,5.341749,5.8,44.0,2002,35000000.0,0.0,10751.0,0.0,78485.0
11022,5.20644,6.8,144.0,2002,6500000.0,12633747.0,28.0,0.0,40223.0
11022,5.20644,6.8,144.0,2002,6500000.0,12633747.0,80.0,0.0,40223.0
11022,5.20644,6.8,144.0,2002,6500000.0,12633747.0,18.0,0.0,40223.0
11022,5.20644,6.8,144.0,2002,6500000.0,12633747.0,53.0,0.0,40223.0
24249,2.301922,5.8,35.0,1990,0.0,0.0,53.0,0.0,323.0
9491,5.200399,5.4,70.0,1990,0.0,0.0,53.0,0.0,14392.0
20139,7.591269,7.5,72.0,1961,0.0,0.0,18.0,0.0,10001.0
19067,5.82556,7.1,92.0,1977,900000.0,0.0,18.0,0.0,578.0
19067,5.82556,7.1,92.0,1977,900000.0,0.0,10752.0,0.0,578.0
14931,3.206796,5.7,42.0,1990,0.0,0.0,28.0,0.0,58294.0
14931,3.206796,5.7,42.0,1990,0.0,0.0,80.0,0.0,58294.0
14931,3.206796,5.7,42.0,1990,0.0,0.0,18.0,0.0,58294.0
14931,3.206796,5.7,42.0,1990,0.0,0.0,53.0,0.0,58294.0
11317,4.911734,5.4,111.0,1994,0.0,0.0,35.0,85960.0,34611.0
11317,4.911734,5.4,111.0,1994,0.0,0.0,18.0,85960.0,34611.0
